Open time,Close,total_volumes,market_caps,POC,Directional_bias,Next_close,Strategy_returns
2018-07-28,0.0,-11.42212011294892,0.7717151845822334,-1.0873599860258931,0,-2.1739130434782594,2.1739130434782594
2018-07-29,-2.1739130434782594,-17.822857159857996,0.506297546878054,-0.041941678991641584,1,0.0,0.0
2018-07-30,0.0,15.834251747717287,-0.37261231032709174,-1.5370345832781296,0,-2.2222222222222254,2.2222222222222254
2018-07-31,-2.2222222222222254,27.648679301562694,-1.3981360710531465,-3.2678419234737355,0,2.2727272727272707,2.2727272727272707
2018-08-01,2.2727272727272707,-5.92250194746825,-2.4824660789367736,4.240766073871405,0,-4.444444444444451,4.444444444444451
2018-08-02,-4.444444444444451,44.803477300107076,2.724606820894282,-4.357400240224207,0,2.3255813953488413,2.3255813953488413
2018-08-03,2.3255813953488413,-34.39107711094918,-3.610735148246702,2.0116746901090776,0,-2.2727272727272707,2.2727272727272707
2018-08-04,-2.2727272727272707,29.347340788853728,2.2251759112029035,-1.969724603319345,0,0.0,-0.0
2018-08-05,0.0,-29.897464481702617,-2.4651470192496028,0.41627906976744455,1,-4.651162790697683,-4.651162790697683
2018-08-06,-4.651162790697683,3.0251804926607617,1.0287619699972161,-4.775469556960566,1,-7.317073170731703,-7.317073170731703
2018-08-07,-7.317073170731703,24.36999878345043,-4.865533482622975,-8.074519055378559,0,-13.157894736842103,13.157894736842103
2018-08-08,-13.157894736842103,30.735886995348682,-8.019577468966588,-7.344498240601094,1,3.0303030303030276,-3.0303030303030276
2018-08-09,3.0303030303030276,14.651600867410842,-12.743655656147501,-1.2620998829273922,1,-5.882352941176472,-5.882352941176472
2018-08-10,-5.882352941176472,0.20754691232320877,4.3614372135640345,-3.5079094247953857,1,-6.25,-6.25
2018-08-11,-6.25,-20.447438044322162,-7.348467061140729,-10.978241323502969,0,0.0,-0.0
2018-08-12,0.0,-0.0025977529668375077,-6.266784104073741,0.9359323974009293,0,-9.999999999999986,9.999999999999986
2018-08-13,-9.999999999999986,-11.61659670216466,-1.1800482561171721,-0.043360795170277466,1,0.0,0.0
2018-08-14,0.0,-1.1927414032164907,-5.8654604059444,-13.244127068873468,0,3.703703703703698,3.703703703703698
2018-08-15,3.703703703703698,10.10856645817968,-1.875574188786111,10.700411554290557,1,3.5714285714285587,-3.5714285714285587
2018-08-16,3.5714285714285587,14.856207101273334,2.5456946426117177,3.29036517146728,1,27.586206896551737,-27.586206896551737
2018-08-17,27.586206896551737,-28.12825169252564,4.013276131561572,5.970801937567272,0,-10.8108108108108,10.8108108108108
2018-08-18,-10.8108108108108,114.6582296762484,25.1064928927331,5.704218645843273,1,3.0303030303030276,-3.0303030303030276
2018-08-19,3.0303030303030276,-15.419854567455394,-10.727151051829143,4.858858858858861,1,-8.823529411764708,-8.823529411764708
2018-08-20,-8.823529411764708,-23.292026650200704,5.33084161786781,-5.4900051549344075,1,6.451612903225823,-6.451612903225823
2018-08-21,6.451612903225823,-11.416553630371684,-7.341192719471823,1.5151056028605003,1,-3.0303030303030276,-3.0303030303030276
2018-08-22,-3.0303030303030276,-15.991942890037315,5.166219331554522,1.623832124414193,1,3.125,-3.125
2018-08-23,3.125,15.387741791752308,-4.282926554602485,-6.012630342194147,0,0.0,-0.0
2018-08-24,0.0,-23.50773555851959,2.5032597416835056,1.2563285205325458,0,0.0,-0.0
2018-08-25,0.0,11.258686014669017,-0.0029534242548701073,0.21296296296295925,0,-3.0303030303030276,3.0303030303030276
2018-08-26,-3.0303030303030276,-29.918886713028115,0.20505607719880636,-0.5328159167205526,1,6.25,-6.25
2018-08-27,6.25,-0.23938280848798676,-1.6035523511549021,2.052885806291793,0,2.941176470588225,2.941176470588225
2018-08-28,2.941176470588225,35.83607768338828,4.9880487558916276,4.214326890985776,0,-2.857142857142847,2.857142857142847
2018-08-29,-2.857142857142847,43.92289554703179,4.364604945526529,-1.566321183183883,0,0.0,-0.0
2018-08-30,0.0,-16.558752377078,-2.28342789579159,-3.5699497190180507,0,0.0,-0.0
2018-08-31,0.0,-5.517116888538142,-2.586819729458001,2.8616998435726737,0,2.941176470588225,2.941176470588225
2018-09-01,2.941176470588225,-15.196506683838773,-0.009075999350405262,4.365458015267176,0,-2.857142857142847,2.857142857142847
2018-09-02,-2.857142857142847,17.39183623381202,3.6774253301228743,-4.222857142857128,0,-2.941176470588236,2.941176470588236
2018-09-03,-2.941176470588236,-4.6342444439091635,-1.5032170940115441,-0.36394009903943925,1,0.0,0.0
2018-09-04,0.0,34.04751407244071,-2.0267038917408886,0.8083832335329388,1,-15.151515151515149,-15.151515151515149
2018-09-05,-15.151515151515149,37.11983954572562,-1.4573541476925578,-1.4879714879714956,1,7.14285714285714,-7.14285714285714
2018-09-06,7.14285714285714,-15.84064165723128,-14.01908813748911,-14.371853236455722,0,-3.3333333333333326,3.3333333333333326
2018-09-07,-3.3333333333333326,6.920070993803984,5.958522127401222,2.119569044433489,1,-3.44827586206895,-3.44827586206895
2018-09-08,-3.44827586206895,-28.781867061903732,-3.9954908465299255,-5.654392497586547,0,0.0,-0.0
2018-09-09,0.0,-0.7660023442830122,-5.106823700649699,3.241485162987856,1,-3.57142857142857,-3.57142857142857
2018-09-10,-3.57142857142857,-6.547390266417342,1.0481249583614183,-6.021025804396296,0,-3.703703703703709,3.703703703703709
2018-09-11,-3.703703703703709,8.441095181068947,-3.6755385238534166,1.548022598870058,1,3.8461538461538547,-3.8461538461538547
2018-09-12,3.8461538461538547,3.1874421613712123,-1.1033559942835502,-5.2631578947368585,0,3.703703703703698,3.703703703703698
2018-09-13,3.703703703703698,9.804895383846745,2.375919091860257,10.797901495575912,1,0.0,0.0
2018-09-14,0.0,6.284358926575262,4.016380467883418,-2.8268551236748984,0,0.0,-0.0
2018-09-15,0.0,-10.214038638897616,-1.0599217074157008,2.5454545454545174,1,0.0,0.0
2018-09-16,0.0,-23.35330686639818,1.5869986804083913,-0.45035460992907117,1,-3.57142857142857,-3.57142857142857
2018-09-17,-3.57142857142857,-3.712729855291075,-0.19428668950576267,-4.53104406369107,0,18.518518518518512,18.518518518518512
2018-09-18,18.518518518518512,18.43384214069459,-3.561336683975236,19.398529905600537,0,3.125,3.125
2018-09-19,3.125,136.34975248335928,18.741057268104466,3.125,0,36.36363636363635,36.36363636363635
2018-09-20,36.36363636363635,-22.19558537359735,1.2395966911852518,12.1,0,24.444444444444446,24.444444444444446
2018-09-21,24.444444444444446,165.48882682415856,37.91703726625244,59.432865677290316,1,1.7857142857142572,-1.7857142857142572
2018-09-22,1.7857142857142572,208.99552261714348,25.755905131820068,-5.05264585699996,0,0.0,-0.0
2018-09-23,0.0,-42.12529446287979,1.4201996502817504,1.7839604278647947,0,-14.035087719298245,14.035087719298245
2018-09-24,-14.035087719298245,-57.31842641844348,-0.12079182522360954,-8.772237622372725,1,8.163265306122458,-8.163265306122458
2018-09-25,8.163265306122458,-4.791948330754902,-13.51987342632981,-12.894726720258475,0,-3.7735849056603765,3.7735849056603765
2018-09-26,-3.7735849056603765,70.12238063869853,6.7882504262394505,14.810235577241503,1,5.882352941176472,-5.882352941176472
2018-09-27,5.882352941176472,-4.881423776744276,-2.2547785507034512,4.232610911328627,1,0.0,0.0
2018-09-28,0.0,-47.563048681154676,5.078632653527926,-0.3726799749086629,0,5.555555555555536,5.555555555555536
2018-09-29,5.555555555555536,-14.074703690100797,-0.39171092766852045,5.549999999999988,0,1.7543859649122862,1.7543859649122862
2018-09-30,1.7543859649122862,46.39231180635903,5.799239563949388,7.023176658420627,1,0.0,0.0
2018-10-01,0.0,21.00846203822273,1.7446628148619192,-4.921311475409828,0,-10.344827586206884,10.344827586206884
2018-10-02,-10.344827586206884,6.810068367088218,-0.28263773028458505,-4.312217662678042,1,1.9230769230769162,-1.9230769230769162
2018-10-03,1.9230769230769162,-49.852455741659405,-10.764620136274472,-4.501144205993112,0,0.0,-0.0
2018-10-04,0.0,18.26155275978334,2.3718704694730253,1.8868280533594906,1,-1.8867924528301883,-1.8867924528301883
2018-10-05,-1.8867924528301883,-28.00748473795305,-0.267789034092758,-4.626011592807277,0,-5.769230769230771,5.769230769230771
2018-10-06,-5.769230769230771,-2.3245234826937855,-1.4971890616506722,-7.184326517931683,0,-2.0408163265306145,2.0408163265306145
2018-10-07,-2.0408163265306145,21.924947745785282,-5.955892956186116,-0.9853350348319023,0,2.083333333333326,2.083333333333326
2018-10-08,2.083333333333326,-21.220143713661944,-1.151300067699823,4.1601521233889605,1,-2.0408163265306145,-2.0408163265306145
