Open time,Close,total_volumes,market_caps,POC,Directional_bias,Next_close,Strategy_returns
2018-07-28,-0.17018017826372356,-7.491933641772852,1.558635505674788,0.5354723554332086,0,-0.6158239041957114,0.6158239041957114
2018-07-29,-0.6158239041957114,1105.2381773129907,-0.4197745138044717,-0.2823529411764669,0,-2.1805317324185114,2.1805317324185114
2018-07-30,-2.1805317324185114,-49.06649233756721,0.13194987549540738,-1.2956368784589722,1,-5.26269644696754,-5.26269644696754
2018-07-31,-5.26269644696754,-79.52115483629973,-1.7677530274151532,-6.163341591689486,0,-2.732404793854981,2.732404793854981
2018-08-01,-2.732404793854981,-4.903036758192247,-5.59785428194437,-3.145120200101903,0,-2.328679146547419,2.328679146547419
2018-08-02,-2.328679146547419,266.55986937630115,-3.4671950520998807,-1.712099473935913,1,1.6803857581218606,-1.6803857581218606
2018-08-03,1.6803857581218606,-54.728670901680076,-1.5018216337143175,1.6129817049435502,1,-2.4693427859743267,-2.4693427859743267
2018-08-04,-2.4693427859743267,-19.57754226445172,1.5854279562654838,0.03351928556036832,1,0.3880061884531383,0.3880061884531383
2018-08-05,0.3880061884531383,-14.00288248169732,-2.4891008573139417,-3.1114621478662507,0,-0.8586315712224013,0.8586315712224013
2018-08-06,-0.8586315712224013,16.41100701800533,0.5810233481592819,-0.88189521009856,0,-6.679332806948279,6.679332806948279
2018-08-07,-6.679332806948279,9.908809513325533,-1.0426863806880071,0.9545409231382695,1,-6.009888686179621,-6.009888686179621
2018-08-08,-6.009888686179621,-20.038042510155208,-6.667220994091483,-9.50453008122053,1,2.199842466524138,-2.199842466524138
2018-08-09,2.199842466524138,4.559297814222485,-6.362082849941264,-1.7922906948195427,0,-8.667767685108728,8.667767685108728
2018-08-10,-8.667767685108728,19.73028553615459,2.859477588434456,-0.022222222222212373,1,-4.2554473945932925,-4.2554473945932925
2018-08-11,-4.2554473945932925,-12.528071484679604,-8.558287782862962,-10.255056679262065,1,0.06295445245365627,0.06295445245365627
2018-08-12,0.06295445245365627,16.98576009980912,-4.545453936019173,-0.31577969722299537,1,-10.720689546698537,-10.720689546698537
2018-08-13,-10.720689546698537,-13.335273692948357,0.22217123195176214,-0.8012671200968935,1,-1.902681371339976,-1.902681371339976
2018-08-14,-1.902681371339976,12.165202919120844,-10.360075634264543,-17.025140102063197,0,0.9733845767034177,-0.9733845767034177
2018-08-15,0.9733845767034177,35.962941652980305,-2.511242417464632,7.91608497151266,1,2.152105862265219,-2.152105862265219
2018-08-16,2.152105862265219,-10.087252302771688,1.1154524330708515,-0.9510156987517782,0,10.565170456524008,10.565170456524008
2018-08-17,10.565170456524008,-14.519972179053287,1.9539799936130198,5.37258639556637,0,-7.369846619004116,7.369846619004116
2018-08-18,-7.369846619004116,21.62791549482801,9.949804681371921,-3.3332216676158266,0,1.805446941620481,1.805446941620481
2018-08-19,1.805446941620481,-4.233437472335777,-6.79904851970925,2.235237039090654,0,-9.655333645047104,9.655333645047104
2018-08-20,-9.655333645047104,-10.77753173557875,2.1586894976998616,1.8067184163248706,1,3.955491479058071,-3.955491479058071
2018-08-21,3.955491479058071,-11.745687252268244,-9.453548472583895,-8.433775054937731,0,-3.7018598200632913,3.7018598200632913
2018-08-22,-3.7018598200632913,-4.985498029560342,3.452633272940475,3.4871459219664835,1,1.9165435745937875,-1.9165435745937875
2018-08-23,1.9165435745937875,10.127515545404098,-3.9672919000516615,-3.728039353478574,0,1.8841262364578393,1.8841262364578393
2018-08-24,1.8841262364578393,-9.217089051895822,2.4533091657814365,0.40877404284827,0,-1.2944983818770184,1.2944983818770184
2018-08-25,-1.2944983818770184,5.553659601462835,2.190892598487282,1.38490058522045,1,-1.1745631417762525,-1.1745631417762525
2018-08-26,-1.1745631417762525,-22.014354950738113,-1.3244199230191378,-2.3913667001290717,0,4.892631885960097,4.892631885960097
2018-08-27,4.892631885960097,10.267222640390106,-1.6390344794506073,1.392102846648302,0,2.6867331688158247,2.6867331688158247
2018-08-28,2.6867331688158247,13.236631239675823,4.624343734403991,3.4922475003622555,0,-2.382886542106699,2.382886542106699
2018-08-29,-2.382886542106699,18.11447408845317,3.6467418355575765,2.0792495099411834,1,-1.563800277392502,-1.563800277392502
2018-08-30,-1.563800277392502,-0.45553503094324377,-2.6283908477927165,-4.32754955078527,0,-0.8735777942160516,0.8735777942160516
2018-08-31,-0.8735777942160516,-1.7985938900932918,-1.1387992408897207,0.80286738351254,0,5.081553605060218,5.081553605060218
2018-09-01,5.081553605060218,-11.660551607718439,-0.9844629161245066,2.129853505902446,0,-0.10145074566296763,0.10145074566296763
2018-09-02,-0.10145074566296763,17.742683526536297,4.789740372564744,0.9643839431814127,0,-2.139399478690651,2.139399478690651
2018-09-03,-2.139399478690651,-11.342907573335392,-0.3717966718233212,-0.3827586206896605,0,-1.3110104119824162,1.3110104119824162
2018-09-04,-1.3110104119824162,-10.425744696950867,-1.9249617080255632,-1.0003807677662735,1,-19.898352611286363,-19.898352611286363
2018-09-05,-19.898352611286363,44.79942736309677,-1.1355769169460794,-0.8216783216783319,1,0.5119677941626932,0.5119677941626932
2018-09-06,0.5119677941626932,37.60028504881168,-18.419042889393644,-20.430107526881713,0,-6.303874619068351,6.303874619068351
2018-09-07,-6.303874619068351,-34.11880671927805,-1.5453563160784278,-3.3717323881258254,1,-8.600501812099248,-8.600501812099248
2018-09-08,-8.600501812099248,3.271675799273943,-5.981258868638339,-8.299325966344162,1,-0.4575263077627012,-0.4575263077627012
2018-09-09,-0.4575263077627012,-8.930079172627014,-8.586538398918764,0.6400320016000771,1,0.6843368571574526,0.6843368571574526
2018-09-10,0.6843368571574526,25.01358940778824,-0.5072182007447967,-2.623341779698918,0,-6.071519147856963,6.071519147856963
2018-09-11,-6.071519147856963,-21.537282784468516,0.21717567605710197,-6.995254859941835,0,-1.112431148072146,1.112431148072146
2018-09-12,-1.112431148072146,4.200359700187617,-6.187842688131717,-6.188281764318626,0,15.050240279598071,15.050240279598071
2018-09-13,15.050240279598071,0.30973215304070933,-0.5958242393394708,19.877192982456137,0,-0.8828555154737128,0.8828555154737128
2018-09-14,-0.8828555154737128,34.44060486708995,15.807941126262183,7.322308405288047,1,5.971650225074221,-5.971650225074221
2018-09-15,5.971650225074221,-10.565134583550995,-0.13759308571222872,-2.654545454545454,0,-0.5061231867684923,0.5061231867684923
2018-09-16,-0.5061231867684923,-8.923796129854878,5.511907874590527,2.726933134105347,0,-10.905209610755318,10.905209610755318
2018-09-17,-10.905209610755318,-16.932841034213187,-1.30768740795828,-9.763636363636364,1,6.122553017944532,-6.122553017944532
2018-09-18,6.122553017944532,25.518767837157476,-10.705527343940368,-0.5037275841225042,0,0.7782101167315147,-0.7782101167315147
2018-09-19,0.7782101167315147,-10.230699228513785,6.945710892631518,5.807006885378696,0,6.773440106773454,6.773440106773454
2018-09-20,6.773440106773454,-5.114995238511444,-0.4574664027475195,-0.06220393320254258,0,10.593750000000002,10.593750000000002
2018-09-21,10.593750000000002,-1.0481458878172312,7.3076479974783615,9.259791247725735,0,-2.712630686634643,2.712630686634643
2018-09-22,-2.712630686634643,28.665735719803955,10.303270131190544,5.175284837861516,0,1.4480726940790944,1.4480726940790944
2018-09-23,1.4480726940790944,-30.126165380478366,-2.245853966097233,1.9915836840131762,1,-6.723926380368095,-6.723926380368095
2018-09-24,-6.723926380368095,-1.1178536973802222,1.253868891552079,-4.4037746639977176,1,-3.7007804963606006,-3.7007804963606006
2018-09-25,-3.7007804963606006,-3.3335711977107163,-6.722448410213133,-9.982479381223019,0,-2.3677260723067195,2.3677260723067195
2018-09-26,-2.3677260723067195,117.78464530505354,-3.8434174183127,4.433895086636608,1,6.860367503031428,-6.860367503031428
2018-09-27,6.860367503031428,-51.67395372072594,-1.9364177367370394,-4.363834719759996,0,-3.1815999650853244,3.1815999650853244
2018-09-28,-3.1815999650853244,2.5563071517063385,6.506708230858083,7.0393079518988655,1,4.408582762351254,-4.408582762351254
2018-09-29,4.408582762351254,-16.482513564950885,-2.9816403329589125,-3.610124333925402,0,0.5698989724548742,-0.5698989724548742
2018-09-30,0.5698989724548742,11.093202996835295,4.294331000974805,8.743723222923494,1,-0.5709624796084722,-0.5709624796084722
2018-10-01,-0.5709624796084722,-21.35040690844947,0.44767433009185176,-2.630798559627201,0,-2.556020897197886,2.556020897197886
2018-10-02,-2.556020897197886,-18.646554074143584,-0.6334368510909183,-1.1442742777584392,1,-2.179981390402763,-2.179981390402763
2018-10-03,-2.179981390402763,-6.563046707424713,-2.3586213117523958,-3.1688746093922027,0,0.8560945780676565,-0.8560945780676565
2018-10-04,0.8560945780676565,15.101997343682072,-2.2673693495105396,2.268078723694389,1,2.564448037366396,-2.564448037366396
2018-10-05,2.564448037366396,-12.459279043627014,0.7442121761454201,-1.6444444444444373,0,-1.3005210842054526,1.3005210842054526
2018-10-06,-1.3005210842054526,3.3805000094091264,2.6390708941886443,1.116131947582466,0,0.32830523513751597,-0.32830523513751597
2018-10-07,0.32830523513751597,-3.978881454076588,-1.2794545484267839,-0.3887920632792641,0,1.7113292650570378,1.7113292650570378
2018-10-08,1.7113292650570378,-5.4751255758695,0.26152959930472175,0.8524001794526725,0,-0.6999695665405814,0.6999695665405814
2018-10-09,-0.6999695665405814,7.204585815032094,1.7619534827303829,1.245551601423478,0,-0.7267950963222414,0.7267950963222414
2018-10-10,-0.7267950963222414,-12.475292801628413,-0.6571773524720714,-0.7161687170474496,0,-15.506747816882772,15.506747816882772
2018-10-11,-15.506747816882772,6.7807155582997325,-0.9581920061631721,-11.236004779395492,1,2.808226328426766,-2.808226328426766
2018-10-12,2.808226328426766,62.56405514905832,-14.870609520911993,-1.291255359457577,1,2.203493095044684,-2.203493095044684
2018-10-13,2.203493095044684,-27.864775250494855,2.583852290470312,1.5152280418202935,0,-2.1311475409836134,2.1311475409836134
2018-10-14,-2.1311475409836134,-24.894332092850313,2.045087030936732,0.74133041444846,1,8.821887213847003,-8.821887213847003
2018-10-15,8.821887213847003,4.1280415588816455,-2.2524724988746803,-2.508889766890554,0,0.32650776622045186,-0.32650776622045186
2018-10-16,0.32650776622045186,168.0684257281224,7.960677279301653,8.409321175278617,0,-1.0414245199683925,1.0414245199683925
2018-10-17,-1.0414245199683925,-57.438176180383294,0.181087431680238,-0.6214953271028056,0,-3.1054733380314725,3.1054733380314725
2018-10-18,-3.1054733380314725,-3.703226393462389,-0.6058941626200465,-0.056425447876984336,1,-0.6012412723041205,-0.6012412723041205
2018-10-19,-0.6012412723041205,2.9606107904741386,-3.17031564539747,-3.128675605739828,1,1.4195121951219525,-1.4195121951219525
2018-10-20,1.4195121951219525,-2.889215088900088,-0.16166788145364208,1.2093249150072705,1,-0.20201048530613663,-0.20201048530613663
2018-10-21,-0.20201048530613663,-6.202406699496588,1.4369988530915867,0.7725898555593025,1,-0.39519976866355666,-0.39519976866355666
2018-10-22,-0.39519976866355666,-7.228431183100037,-0.24401021070080686,-1.2380952380952381,1,-0.3967677940678316,-0.3967677940678316
2018-10-23,-0.3967677940678316,15.99989450134065,-0.6070683910240904,-0.8293153326904501,0,-0.24289531212047244,0.24289531212047244
2018-10-24,-0.24289531212047244,-0.7677269970393752,-0.4471057689656055,0.2333722287047868,1,-0.6915023131239262,-0.6915023131239262
2018-10-25,-0.6915023131239262,-0.9852629179330052,-0.2673584733077661,-0.9264648816453169,1,0.48546069729809016,0.48546069729809016
2018-10-26,0.48546069729809016,-4.523714073553897,-0.5191190469241103,-0.1223990208078285,0,-0.2293577981651418,0.2293577981651418
2018-10-27,-0.2293577981651418,11.059581881105984,0.5094088494859594,0.637254901960782,1,0.26412325752018795,0.26412325752018795
2018-10-28,0.26412325752018795,-18.461663024526644,-0.08089486598491513,-0.6088650754992653,0,-3.9172642567930183,3.9172642567930183
2018-10-29,-3.9172642567930183,-1.4792290720354262,0.7384787306541352,-2.964959568733161,1,0.15739236393177425,0.15739236393177425
2018-10-30,0.15739236393177425,46.74975416247451,-4.3181330652300565,-0.3232323232323142,1,0.7401023977289922,0.7401023977289922
2018-10-31,0.7401023977289922,-35.94056126459502,0.8837340374009406,-1.3173895419538062,0,0.6189302068132729,-0.6189302068132729
2018-11-01,0.6189302068132729,29.939275429404134,0.6119259529986598,1.910043130006156,0,1.1952390478095598,1.1952390478095598
2018-11-02,1.1952390478095598,3.956455665188896,0.3004542702281565,1.7079806529625152,0,-1.0081541882876133,1.0081541882876133
2018-11-03,-1.0081541882876133,-4.4488333705806955,1.5757312590320982,-0.8867092683410127,0,5.8908691528131385,5.8908691528131385
2018-11-04,5.8908691528131385,-18.24383397814604,-1.0563392293382656,0.9546181527388953,0,-0.6836075621140081,0.6836075621140081
2018-11-05,-0.6836075621140081,74.20813894359087,3.3841330312645246,3.955641368384555,0,4.784961549416122,4.784961549416122
2018-11-06,4.784961549416122,-16.684335010768635,1.1149480151142033,1.5811029621868755,0,-0.7565461629065906,0.7565461629065906
2018-11-07,-0.7565461629065906,18.096815211266804,4.741896835169324,3.305203938115331,1,-2.8666636234993437,-2.8666636234993437
2018-11-08,-2.8666636234993437,-16.162793621841164,-0.1674101963849095,-2.010437939641485,1,-0.9492927299215137,-0.9492927299215137
2018-11-09,-0.9492927299215137,-10.204468618968987,-2.274474591471154,-0.8382734346053966,1,1.176638041466993,-1.176638041466993
2018-11-10,1.176638041466993,-18.19619996299774,-1.2301219803507846,-0.9481107841763592,0,-0.3329425556858223,0.3329425556858223
